employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
GENIEPRO TECHNOLOGIES,GeniePro Technologies Inc,4,1,FY2025Q4,no,15-1252,Software Developers,GA,Alpharetta; Atlanta,87859,87859,87859
GLOBAL APPS,Global Apps Inc.,4,1,FY2025Q4,no,15-1252,Software Developers,AZ; CA; FL; MA,Mesa; Palm Beach Gardens; Sunnyvale; Wilmington,83658,97604,149365
INSPIRISYS SOLUTIONS NORTH AMERICA,"Inspirisys Solutions North America, Inc.",4,1,FY2026Q1,no,15-1252,Software Developers,CA; WA,San Diego; Vancouver,102898,115638,116275
INTELLYK,Intellyk Inc.,4,1,FY2025Q4,no,15-1211; 15-1252; 15-1299,Computer Systems Analysts; Information Technology Project Managers; Software Developers,CA; NJ; TX; WA,Bellevue; Bridgewater; Glendale; PLANO,75000,85000,102500
KOSMA TECH,Kosma Tech Inc,4,1,FY2025Q4,no,15-1252,Software Developers,CT; GA; TX,Alpharetta; Dallas; Hartford,88000,91000,101000
MEJENTA SYSTEMS,"Mejenta Systems, Inc",4,1,FY2025Q4,no,15-1252,Software Developers,IL; OH,Columbus; Rosemont,87000,90646,91291
MINDEX TECHNOLOGIES,"Mindex Technologies, Inc.",4,1,FY2025Q4,no,15-1252,Software Developers,NY,Rochester,79997,85020,90896
MINDSPECS,Mindspecs LLC,4,1,FY2025Q4,no,15-1252,Software Developers,TX; WA,Bellevue; Irving,90896,90896,117749
NENINE TECHNOLOGIES,Nenine Technologies Inc,4,1,FY2025Q4,no,15-1299,"Computer Occupations, All Other",CA; TX,San Antonio; Sunnyvale; Torrance,70000,85000,98000
PRIME HEALTHCARE MANAGEMENT,"Prime Healthcare Management, Inc.",4,1,FY2025Q4,no,15-1252; 15-1299,"Computer Occupations, All Other; Computer Systems Engineers/Architects; Software Developers",CA; TX,Harlingen; Ontario,65562,87131,101920
PROMATRIX,PROMATRIX CORP,4,1,FY2025Q4,no,15-1252,Software Developers,MD; PA; TX; VA,Fredrick; MECHANICSBURG; PLANO; Reston,75000,94100,97200
PY DATA SOLUTIONS,"PY DATA SOLUTIONS, INC",4,1,FY2025Q4,no,15-1252,Software Developers,NJ; TX,Edison; IRVING; irving,90896,91302,103210
SAIN TECHNOLOGIES,Sain Technologies LLC,4,1,FY2025Q4,no,15-1252,Software Developers,NJ; TX; VA,Iselin; Manassas; Plano,90896,102315,103210
SNOWSTACK,Snowstack LLC,4,1,FY2025Q4,no,15-1252,Software Developers,NC; NJ; TX; VA,Austin; Charlotte; Tysons; Whippany,90355,96356,103210
SP TECH RESOURCES,SP Tech Resources Inc,4,1,FY2025Q4,no,15-1252,Software Developers,CA; GA; TX,Alpharetta; Austin; SAN RAMON,87859,90355,135699
SRD INFOTEK,SRD INFOTEK INC,4,1,FY2025Q4,no,15-1252,Software Developers,CA; NJ,Bridgewater; Sunnyvale; Union,103210,131882,149365
SYNOPSYS,"Synopsys, Inc.",4,1,FY2026Q1,no,15-1252,Software Developers,IL; NC; PA,Apex; Canonsburg; Evanston,76918,82254,91707
SYSTEM SOFT TECHNOLOGIES,"SYSTEM SOFT TECHNOLOGIES, LLC",4,1,FY2025Q4,no,15-1252,Software Developers,NC; TX,Charlotte; Pflugerville; Salisbury,93600,93800,94000
VENA PORTAE,VENA PORTAE INC,4,1,FY2025Q4,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,CO; PA,Broomfield; King of Prussia,86154,87121,88088
YKUNT,Ykunt Inc,4,1,FY2025Q4,no,15-1252,Software Developers,TN; TX,Houston; Nashville; Roanoke,84100,88000,91000
4CONSULTING,"4CONSULTING, INC",3,1,FY2025Q4,no,15-1252; 15-1299,Computer Systems Engineers/Architects; Software Developers,CA; PA; TX,Austin; Gold River; Mechanicsburg,67000,87149,100000
9M SOLUTIONS,9M Solutions Inc.,3,1,FY2026Q1,no,15-1252,Software Developers,NJ; VA,Hamilton Township; Henrico,85821,85821,91707
ACEABLE IT,ACEABLE IT LLC,3,1,FY2025Q4,no,15-1252,Software Developers,OK; TX,Houston; Tulsa,68349,85000,85000
ADVANCED RESOURCE STAFFING,Advanced Resource Staffing Inc,3,1,FY2026Q1,no,15-1252,Software Developers,AZ; CA; DC,Antioch; Phoenix; Washington,96768,101421,135699
AIRBNB,"AIRBNB, INC.",3,1,FY2025Q4,no,15-1252,Software Developers,CA; NY,New York; San Francisco,157000,157000,157000
ALTPLUS,ALTPLUS LLC,3,1,FY2025Q4,no,15-1252,Software Developers,MN; PA,EDEN PRAIRIE; HOPKINS; MALVERN,88000,88088,90896
ANAGH TECHNOLOGIES,Anagh Technologies Inc,3,1,FY2025Q4,no,15-1252,Software Developers,CA; NJ; PA,Bensalem; Cranford; Sunnyvale,88400,104000,149760
APEX IT SYSTEMS GLOBAL USA,"Apex IT Systems Global USA, LLC.",3,1,FY2025Q4,no,15-1252; 15-1299,"Computer Occupations, All Other; Software Developers",TX,McKinney; Northlake,66726,66726,90896
APPIAN CORPORATION,Appian Corporation,3,1,FY2025Q4,no,15-1252,Software Developers,CA; MD; NY,Baltimore; Brooklyn; San Jose,110365,130000,174794
ARMADA SYSTEMS,"Armada Systems, Inc.",3,1,FY2026Q1,no,15-1252,Software Developers,WA,Bellevue,128000,135000,135000
ASB RESOURCES,ASB RESOURCES,3,1,FY2025Q4,no,15-1252,Software Developers,NC; NJ,Charlotte; Iselin; Warren,120000,120000,120000
AT T SERVICES,"AT&T SERVICES, INC.",3,1,FY2025Q4,no,15-1252; 15-1299,Information Technology Project Managers; Software Developers,NJ; TX; WA,BOTHELL; MIDDLETOWN; Plano,140000,145000,175000
ATHREYA,"Athreya, Inc.",3,1,FY2025Q4,no,15-1252,Software Developers,NJ,EDISON; Edison,103500,103500,103500
AUGER,Auger Inc.,3,1,FY2025Q4,no,15-1252,Software Developers,WA,Bellevue,230000,230000,230000
AVIDXCHANGE,"AvidXchange, Inc.",3,1,FY2026Q1,no,15-1252,Software Developers,CA,San Diego,116000,116000,116000
BLUERIDGE INFOTECH,Blueridge Infotech Corp,3,1,FY2025Q4,no,15-1252,Software Developers,NJ; TX; VA,McLean; Piscataway; San Antonio,90000,101500,103500
BLUVIUM,Bluvium Inc.,3,1,FY2025Q4,no,15-1252,Software Developers,TX,The Woodlands,90000,90000,90000
BRILLIANT INFOTECH,BRILLIANT INFOTECH INC.,3,1,FY2025Q4,no,15-1252,Software Developers,NJ,BERKLEY HEIGHTS; EDISON; TRENTON,103400,110000,110000
C TEKK SOLUTIONS,C TEKK SOLUTIONS INC,3,1,FY2025Q4,no,15-1252,Software Developers,TX,DALLAS; Dallas,90896,90896,90896
CENTRAK,"CenTrak, Inc.",3,1,FY2025Q4,no,15-1211,Computer Systems Analysts,WA,Bothell,92031,92186,92186
CINERGY TECHNOLOGY,"Cinergy Technology, Inc",3,1,FY2025Q4,no,15-1252,Software Developers,NJ; TX,Frisco; Monmouth Junction; Mount Holly,89440,93000,103500
CITIBANK N A,"Citibank, N.A.",3,1,FY2025Q4,no,15-1252,Software Developers,FL; NJ; NY,Getzville; Jersey City; Tampa,93950,98175,124900
CODEREPO,CodeRepo LLC,3,1,FY2025Q4,no,15-1252,Software Developers,GA; IL,Cumming; Waukegan,90000,93000,110000
DATICS,DATICS INC,3,1,FY2025Q4,no,15-1252,Software Developers,IL; TX,Denton; Lisle; Plano,85467,90896,90896
DIGITAL DATUM,DIGITAL DATUM INC,3,1,FY2025Q4,no,15-1252,Software Developers,GA; TX,Alpharetta; Dallas; Irving,91000,91000,95000
DIGITAL ITECHNOLOGY,Digital iTechnology LLC,3,1,FY2025Q4,no,15-1252; 15-1299,Document Management Specialists; Software Developers,OH; TX,Austin; Parma Heights; STRONGSVILLE,61298,79040,79040
ELEMENT TECHNOLOGIES,ELEMENT TECHNOLOGIES INC,3,1,FY2025Q4,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,IL; MA; VA,BROADLANDS; CHELMSFORD; CHICAGO,84344,85467,86258
ELITE EMANATE,Elite Emanate LLC,3,1,FY2025Q4,no,15-1252,Software Developers,NJ; NY; VA,EDISON; HERNDON; HICKSVILLE,101920,103210,104000
EMERGTECH BUSINESS SOLUTIONS,"Emergtech Business Solutions, Inc",3,1,FY2025Q4,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,MI; TX; VA,Fairfax; Farmington Hills; Oak Point,73840,90896,102190
ENTERPRISE MOBILITY,Enterprise Mobility Inc,3,1,FY2025Q4,no,15-1252; 15-1299,Computer Systems Engineers/Architects; Information Technology Project Managers; Software Developers,CA; PA; VA,Newark; Pittsburgh; WINCHESTER,80000,80560,81120
ERP WIZ,ERP WIZ INC,3,1,FY2025Q4,no,15-1252,Software Developers,AZ; OK; TX,Irving; Oklahoma; Phoenix,72426,84094,90896
FIRST SOFT SYSTEMS,First Soft Systems LLC,3,1,FY2025Q4,no,15-1252,Software Developers,AZ,Phoenix,89440,97760,97760
GAINWELL TECHNOLOGIES,Gainwell Technologies LLC,3,1,FY2025Q4,no,15-1252; 15-1299,"Computer Occupations, All Other; Software Developers",TX,El Paso; Liberty Hill; Round Rock,61298,77002,90355
GOLDMAN SACHS CO,GOLDMAN SACHS & CO. LLC,3,1,FY2025Q4,no,15-1252,Software Developers,TX,Dallas,100000,103400,103400
GS GLOBAL SERVICES,GS Global Services Inc.,3,1,FY2025Q4,no,15-1252,Software Developers,NH,Rochester,85000,107557,107557
I CONNECT LC,"I-CONNECT, LC",3,1,FY2025Q4,no,15-1252,Software Developers,MA; TX,IRVING; Richardson; Waltham,91000,98000,100000
IBASE OPERATIONS,Ibase Operations Corp.,3,1,FY2025Q4,no,15-1299,Information Technology Project Managers,CA; WA,Kirkland; Union City,90000,90000,100737
INDUS RIVER TECHNOLOGIES,Indus River Technologies Inc,3,1,FY2025Q4,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,NC; PA; TX,Cary; Fort Worth; Oaks,78000,88088,91707
INFOTECH PRISM,INFOTECH PRISM LLC,3,1,FY2025Q4,no,15-1252,Software Developers,GA,Alpharetta,82971,82971,87859
INHERENT TECHNOLOGIES,"INHERENT TECHNOLOGIES, LLC",3,1,FY2025Q4,no,15-1252; 15-1299,Information Technology Project Managers; Software Developers,DE; RI,WILMINGTON; WOONSOCKET,65395,65395,104000
INTERGRAPH CORPORATION,Intergraph Corporation,3,1,FY2025Q4,no,15-1252; 15-1299,Information Technology Project Managers; Software Developers,CA; MA,Milford; San Jose; Wilmington,98000,100000,115000
LAUNCH IT,LAUNCH IT CORP,3,1,FY2025Q4,no,15-1252,Software Developers,IA; TX,Plano; Urbandale,84760,84760,4726592
MARSHALL TECHNOLOGIES,Marshall Technologies Inc.,3,1,FY2025Q4,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,DE; TX,San Antonio; Wilmington,69056,69077,85446
MEASURED ANALYTICS,"Measured Analytics, Inc.",3,1,FY2025Q4,no,15-1252,Software Developers,CA,Irvine,110000,110000,110000
MENZO TECHNOLOGIES,Menzo Technologies Corp,3,1,FY2025Q4,no,15-1252,Software Developers,MA; TX,Dallas; Plano; Quincy,90896,90896,107557
MOLABS MEDIA,Molabs Media LLC,3,1,FY2025Q4,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,TX,Dallas,80000,84100,91000
MYGO CONSULTING,Mygo Consulting Inc.,3,1,FY2025Q4,no,15-1252,Software Developers,CA; IL; OR,Beaverton; Riverwoods; Tracy,85500,91000,103000
NAVTEK SOLUTIONS,NavTek Solutions Inc,3,1,FY2025Q4,no,15-1252,Software Developers,AR; OH,Columbus; Little Rock,65562,82846,82846
NGTALENTTECH GROUP,NGTalentTech Group LLC,3,1,FY2025Q4,no,15-1252; 15-1299,Computer Systems Engineers/Architects; Software Developers,CA; TX,Houston; Mountain View; Plano,91000,91000,98000
NILE TECH,NILE TECH INC.,3,1,FY2025Q4,no,15-1252,Software Developers,NJ; VA,Hampton; Jersey City; Vienna,101421,103210,103210
NUVIEW TECHNOLOGIES,"NUVIEW TECHNOLOGIES, INC.",3,1,FY2025Q4,no,15-1252; 15-1299,Information Security Engineers; Software Developers,GA; IN; TX,Alpharetta; Bloomington; Houston,64500,66000,84100
ORABASE SOLUTIONS,ORABASE SOLUTIONS LLC,3,1,FY2025Q4,no,15-1252,Software Developers,CT; MD; TX,Columbia; HOUSTON; New Britain,84094,92955,97614
PILOT TECHNOLOGIES,Pilot Technologies LLC,3,1,FY2025Q4,no,15-1252,Software Developers,MO,St. Louis,76045,85000,85000
PRO IT,"Pro IT, Inc.",3,1,FY2026Q1,no,15-1252,Software Developers,MO,Chesterfield,90896,90896,96000
PVR AMERICA,PVR AMERICA INC,3,1,FY2025Q4,no,15-1252; 15-1299,"Computer Occupations, All Other; Software Developers",CO; GA,Alpharetta; Highlands Ranch,61693,76627,87859
QUALTRICS,"Qualtrics, LLC",3,1,FY2025Q4,no,15-1252,Software Developers,WA,Seattle,120000,120000,148500
R SYSTEMS,R SYSTEMS INC.,3,1,FY2025Q4,no,15-1252,Software Developers,CA; TX,COPPELL; EL DORADO HILLS,101000,101000,103000
RLT TECHNOLOGIES,"RLT Technologies, Inc",3,1,FY2026Q1,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,VA,RESTON; Reston,86000,102000,102000
S R INTERNATIONAL,"S R International, Inc.",3,1,FY2026Q1,no,15-1252,Software Developers,NJ; PA,Basking Ridge; Malvern,104000,117000,118560
SACROSANCTINFO,SACROSANCTINFO LLC,3,1,FY2026Q1,no,15-1252,Software Developers,CA; NJ; TX,Live Oak; Stratford; Sunnyvale,85446,91000,149365
SAI BUSINESS SOLUTIONS,Sai Business Solutions LLC,3,1,FY2026Q1,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,TX,HOUSTON; Houston; KATY,75500,75500,84094
SASINFO,SASInfo Inc,3,1,FY2025Q4,no,15-1211,Computer Systems Analysts,CO; TX; WI,Greenwood Village; Little Elm; Madison,70034,77730,77730
SHIRO TECHNOLOGIES,"SHIRO TECHNOLOGIES, LLC",3,1,FY2025Q4,no,15-1252,Software Developers,NV; TX,ADDISON; LAS VEGAS,85000,90896,90896
SIERRA CONSULTING,Sierra Consulting Inc.,3,1,FY2025Q4,no,15-1252,Software Developers,GA; IL,Atlanta; Chicago; Itasca,85467,87859,102690
SIMAN PRO,SIMAN PRO INC,3,1,FY2025Q4,no,15-1252,Software Developers,CA; FL; TX,Beverly Hills; Celina; Temple Terrace,91000,100000,102300
SKY EDGE SYSTEMS,SKY EDGE SYSTEMS LLC,3,1,FY2025Q4,no,15-1252,Software Developers,NJ,JERSEY CITY,103210,103210,103210
SPARTAN TECHNOLOGY,SPARTAN TECHNOLOGY INC,3,1,FY2025Q4,no,15-1252,Software Developers,AZ; CA; NC,Charlotte; Irvine; Phoenix,90000,92000,104000
SPINO,Spino Inc,3,1,FY2025Q4,no,15-1252,Software Developers,GA; TX; WA,Atlanta; Bothell; Georgetown,87900,117750,4700800
STARTEKK,STARTEKK LLC,3,1,FY2025Q4,no,15-1252,Software Developers,TX,Fortworth; Plano,90896,90896,90896
SUNSTRONG MANAGEMENT,"SunStrong Management, LLC",3,1,FY2025Q4,no,15-1252,Software Developers,TX,Houston,84094,84094,84094
SUSQUEHANNA INTERNATIONAL GROUP LLP,"Susquehanna International Group, LLP",3,1,FY2026Q1,no,15-1252,Software Developers,PA,Bala Cynwyd,88100,88100,88100
TEK RUBIX,Tek Rubix LLC,3,1,FY2025Q4,no,15-1252,Software Developers,IL; MN,Buffalo Grove; Lakeville,84448,84448,85467
TEKCOMMANDS,TeKCommands Inc,3,1,FY2026Q1,no,15-1252,Software Developers,PA; VA,Herndon; Philadelphia,88088,88088,101421
TEKPROS,"TEKPROS, INC.",3,1,FY2025Q4,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,MI; NC; SC,FARMINGTON; Holly Springs; TEGACAY,75088,78312,84053
THE PRINCIPAL CONSULTING,"THE PRINCIPAL CONSULTING, INC.",3,1,FY2025Q4,no,15-1211; 15-1252,Computer Systems Analysts; Software Developers,CA; GA; VA,ALPHARETTA; DUBLIN; RICHMOND,83637,90000,98758
TIMESQUARE IT,TIMESQUARE IT INC,3,1,FY2025Q4,no,15-1252,Software Developers,AR; NC,Bentonville; Durham,94182,95000,100000
TOYOTA MATERIAL HANDLING,Toyota Material Handling Inc.,3,1,FY2026Q1,no,15-1252,Software Developers,NY,Greene,86054,93600,100172
UNITED SOFTWARE CORPORATION,United Software Corporation,3,1,FY2025Q4,no,15-1252,Software Developers,TX,Austin,85384,90355,95493
VELOCITY DATA SOLUTIONS,Velocity Data Solutions LLC,3,1,FY2025Q4,no,15-1252,Software Developers,AZ; NC,Chandler; Holly Springs,83100,91800,92000
VERASTRO,"Verastro,Inc",3,1,FY2025Q4,no,15-1252,Software Developers,CA,Mountain House,90438,90438,90438
VSPASTRA SOLUTIONS,VSPASTRA SOLUTIONS LLC,3,1,FY2025Q4,no,15-1252,Software Developers,NJ; TX,Beaumont; Edison; San Antonio,81432,85446,103210
XCEED TECHNOLOGIES,XCEED TECHNOLOGIES INC.,3,1,FY2026Q1,no,15-1252,Software Developers,MO; NJ,CREVE COEUR; METUCHEN,79040,103210,103210
XTRACIT,XTRACIT INC,3,1,FY2026Q1,no,15-1252,Software Developers,NC; TX,Plano; Raleigh,90896,90896,91707
YERRALPHA,YERRALPHA LLC,3,1,FY2025Q4,no,15-1252; 15-1299,Information Technology Project Managers; Software Developers,NC; TX,FRISCO; Frisco; Garner,86000,90896,91707
ZIFO TECHNOLOGIES,"ZIFO TECHNOLOGIES, INC",3,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects; Information Technology Project Managers,MA; NJ; PA,Cambridge; Warren; West Point,75000,75000,80457
161 DEV,161 Dev Inc,2,1,FY2025Q4,no,15-1252,Software Developers,NJ; NY,Jersey City; NEW YORK,103500,103500,103500
3AMIGOSIT,3AMIGOSIT LLC,2,1,FY2025Q4,no,15-1252,Software Developers,TX,IRVING,91000,91000,91000
A A INFOSYSTEMS,"A&A Infosystems, Inc",2,1,FY2025Q4,no,15-1252,Software Developers,TX,Austin; Irving,90896,90896,90896
A D BANKER COMPANY,"A.D. Banker & Company, LLC",2,1,FY2026Q1,no,15-1252,Software Developers,KS,Overland Park,95242,95265,95288
A M IT SOLUTIONS,A&M IT SOLUTIONS LLC,2,1,FY2026Q1,no,15-1252,Software Developers,GA; NJ,Harrison; Lilburn,87900,95575,103250
AASRITA CONSULTING,"AASRITA CONSULTING, LLC.",2,1,FY2025Q4,no,15-1252,Software Developers,NJ; OH,CLEVELAND; MORRIS PLAINS,73000,88500,104000
ABCO COMPUTERS,ABCO COMPUTERS INC,2,1,FY2026Q1,no,15-1252,Software Developers,UT,Taylorsville,93600,93600,93600
ABJI CONSULTING,Abji Consulting LLC,2,1,FY2025Q4,no,15-1252,Software Developers,IL,South Elgin,85467,85467,85467
ABS TECH,ABS Tech LLC,2,1,FY2026Q1,no,15-1252,Software Developers,MN,Hopkins,87360,87360,87360
ACNOVATE CORPORATION,Acnovate Corporation,2,1,FY2026Q1,no,15-1252; 15-1299,Information Technology Project Managers; Software Developers,NJ; NY,New York; West New York,78000,91500,105000
ADEN STAFF,"Aden Staff, Inc.",2,1,FY2025Q4,no,15-1252,Software Developers,CA,Fremont,136000,136000,136000
ADPMN,"ADPMN, Inc.",2,1,FY2025Q4,no,15-1252,Software Developers,VA,McLean,101430,101440,101450
ADVANCEIT TECHNOLOGIES,AdvanceIT Technologies LLC,2,1,FY2025Q4,no,15-1252,Software Developers,TX,Haslet,90896,90896,90896
ADWAY SERVICES,Adway Services Inc,2,1,FY2025Q4,no,15-1252,Software Developers,MA,Leominster,95118,95118,95118
AETNA MEDICAID ADMINISTRATORS,Aetna Medicaid Administrators LLC,2,1,FY2025Q4,no,15-1252; 15-1299,Information Technology Project Managers; Software Developers,VA,Arlington; Chantilly,95784,98602,101421
AIG PC GLOBAL SERVICES,"AIG PC Global Services, Inc.",2,1,FY2026Q1,no,15-1252,Software Developers,GA,Atlanta,87859,87859,87859
AKTRA,"Aktra, Inc.",2,1,FY2025Q4,no,15-1252,Software Developers,VA,McLean,106000,111000,116000
ALPHA IT CONSULTING CORPORATION,ALPHA IT CONSULTING CORPORATION,2,1,FY2026Q1,no,15-1252,Software Developers,KY; TX,Lexington; Plano,79934,89467,99000
ALTERA DIGITAL HEALTH,Altera Digital Health Inc.,2,1,FY2025Q4,no,15-1252,Software Developers,IN; MA,Chelmsford; Crown Point,109219,109219,109219
AMAX ENGINEERING CORPORATION,Amax Engineering Corporation,2,1,FY2025Q4,no,15-1211; 15-1299,Computer Systems Analysts; Computer Systems Engineers/Architects,CA,Fremont,105000,117500,130000
AMAZON ADVERTISING,Amazon Advertising LLC,2,1,FY2025Q4,no,15-1252,Software Developers,CO; NY,Denver; New York,120700,131300,141900
AMERICAN TECHNOLOGY CONSULTING,AMERICAN TECHNOLOGY CONSULTING LLC,2,1,FY2026Q1,no,15-1252; 15-1299,Information Technology Project Managers; Software Developers,IL; RI,CHICAGO; WOONSOCKET,55141,70304,85467
AMITY SOLUTIONS,Amity Solutions Inc,2,1,FY2026Q1,no,15-1252,Software Developers,GA; TX,Aubrey; CANTON,88000,93500,99000
ANCILE,Ancile Inc,2,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,TX,Denton,66726,66726,66726
APLOMB SOLUTIONS,Aplomb  Solutions LLC,2,1,FY2025Q4,no,15-1252,Software Developers,FL; NC,Concord; Orlando,80000,86000,92000
APLOS AMERICA,APLOS AMERICA INC,2,1,FY2025Q4,no,15-1252,Software Developers,TX,IRVING; PLANO,90896,90896,90896
APPLEXUS TECHNOLOGIES,Applexus Technologies Inc,2,1,FY2025Q4,no,15-1252,Software Developers,NH,Greenland,133333,133333,133333
APPTRICS,"APPTRICS, LLC",2,1,FY2025Q4,no,15-1252,Software Developers,IL; NJ,Riverwoods; Whippany,90000,96750,103500
AR INFOTEK SOLUTIONS,AR INFOTEK SOLUTIONS LLC,2,1,FY2026Q1,no,15-1252,Software Developers,TX,Georgetown; Suite1220,90355,90355,90355
ARKHATECH,ArkhaTech Inc.,2,1,FY2025Q4,no,15-1252,Software Developers,VA,Herndon,101421,101421,101421
ARKTEK IT SOLUTIONS,ARKTEK IT SOLUTIONS LLC,2,1,FY2025Q4,no,15-1252,Software Developers,MD; VA,COLUMBIA; Reston,93000,97250,101500
ASSURITY LIFE INSURANCE COMPANY,Assurity Life Insurance Company,2,1,FY2025Q4,no,15-1252; 15-1299,Information Technology Project Managers; Software Developers,NE; TX,Frisco; Lincoln,90896,101228,111561
AUGUSTA IT SOLUTIONS,AUGUSTA IT SOLUTIONS LLC,2,1,FY2026Q1,no,15-1252,Software Developers,VA,MCLEAN,101421,101421,101421
AVENTERPRISE,"AVEnterprise, Inc",2,1,FY2025Q4,no,15-1252,Software Developers,DC; VA,"Richmond; Washington, D.C.",83650,92575,101500
AVIAXIN,AVIAXIN LLC,2,1,FY2025Q4,no,15-1299,Information Technology Project Managers,MN,Saint Paul,70300,70300,70300
AVIRA DIGITAL,Avira Digital LLC.,2,1,FY2025Q4,no,15-1252,Software Developers,NJ,North Brunswick,103210,103210,103210
AVIS BUDGET CAR RENTAL,"Avis Budget Car Rental, LLC",2,1,FY2025Q4,no,15-1252,Software Developers,NJ,Parsippany,106090,110545,115000
AVVENIRE SOLUTIONS,Avvenire Solutions LLC,2,1,FY2025Q4,no,15-1252; 15-1299,Computer Systems Engineers/Architects; Software Developers,CA; PA,Lathrop; West Chester,81702,86070,90438
AXITEM SOFTWARE SOLUTION,AXITEM SOFTWARE SOLUTION INC,2,1,FY2025Q4,no,15-1252,Software Developers,PA; TX,Forney; Malvern,88100,89550,91000
BAANYAN SOFTWARE SERVICES,"Baanyan Software Services, Inc.",2,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,MA; TX,Plano; Quincy,67000,68000,69000
BARCLAYS SERVICES,Barclays Services Corp.,2,1,FY2026Q1,no,15-1252,Software Developers,NJ; NY,New York; Whippany,106319,118160,130000
BEAN INFOSYSTEMS,Bean Infosystems LLC,2,1,FY2025Q4,no,15-1252,Software Developers,TX,Dallas,90896,90896,90896
BELLEVUE UNIVERSITY,BELLEVUE UNIVERSITY,2,1,FY2025Q4,no,15-1252,Software Developers,NE,Bellevue,71717,82874,94032
BENCHMARK EDUCATION COMPANY,"Benchmark Education Company, LLC",2,1,FY2025Q4,no,15-1252,Software Developers,TX,Plano,100000,100000,100000
BENTELER STEEL TUBE MANUFACTURING,Benteler Steel/Tube Manufacturing Corp.,2,1,FY2025Q4,no,15-1252,Software Developers,LA,Shreveport,82000,82000,82000
BI LABS,"BI LABS, INC.",2,1,FY2025Q4,no,15-1252,Software Developers,NC; NJ,CHARLOTTE; JERSEY CITY,101280,102270,103260
BITSOLUTIONSUS,BITSolutionsus LLC,2,1,FY2026Q1,no,15-1252,Software Developers,TX,Dallas,90896,90896,90896
BLOCKEDGE TECHNOLOGIES,"Blockedge Technologies, Inc.",2,1,FY2025Q4,no,15-1252,Software Developers,IL,ARLINGTON HEIGHTS,86000,86000,86000
BOWLING GREEN STATE UNIVERSITY,Bowling Green State University,2,1,FY2025Q4,no,15-1252,Software Developers,OH,Bowling Green,72758,81745,90731
BOX,"Box, Inc.",2,1,FY2025Q4,no,15-1252,Software Developers,CA,Redwood City,135699,135699,135699
BRIDGE FLAIR,BRIDGE FLAIR LLC,2,1,FY2025Q4,no,15-1252,Software Developers,TX,Apt #428; Austin,99840,100672,101504
BROADRANGE TECHNOLOGIES,BROADRANGE TECHNOLOGIES INC,2,1,FY2026Q1,no,15-1211,Computer Systems Analysts,NJ,JERSEY CITY,80750,80750,80750
CAMBRIDGE TECHNOLOGY,"Cambridge Technology, INC.",2,1,FY2025Q4,no,15-1252,Software Developers,AZ; GA,Peachtree Corners; Scottsdale,95370,95370,95370
CAMICO MUTUAL INSURANCE COMPANY,CAMICO Mutual Insurance Company,2,1,FY2026Q1,no,15-1252,Software Developers,CA,Antioch,150000,152700,155400
CELORIS TECH,CELORIS TECH LLC,2,1,FY2026Q1,no,15-1252,Software Developers,NC; VA,CHARLOTTE; HENRICO,83637,87464,91291
CENTER FOR OPEN SCIENCE,Center for Open Science,2,1,FY2026Q1,no,15-1252; 15-1299,Computer Systems Engineers/Architects; Software Developers,NJ; VA,Charlottesville; Jersey City,92700,100770,108840
CENTIFIC TECHNOLOGIES,"Centific Technologies, Inc.",2,1,FY2025Q4,no,15-1252,Software Developers,WA,Redmond,117749,123874,130000
CG INFINITY,"CG Infinity, Inc.",2,1,FY2025Q4,no,15-1252,Software Developers,TX,Plano,110000,110000,110000
CHARIOT TECHNOLOGY SOLUTIONS,Chariot Technology Solutions,2,1,FY2025Q4,no,15-1252,Software Developers,AZ,Phoenix,87651,87651,87651
CINT USA,"Cint USA, Inc.",2,1,FY2025Q4,no,15-1252,Software Developers,LA,New Orleans,84094,87482,90869
CLOUDEQS,CloudEQS LLC,2,1,FY2026Q1,no,15-1211; 15-1299,Computer Systems Analysts; Information Technology Project Managers,MA,Burlington,70000,78150,86300
CLOUDRAN COMMUNICATION,"CloudRan Communication, LLC.",2,1,FY2026Q1,no,15-1252,Software Developers,CO; PA,Denver; Lansdale,103210,105384,107557
CLOUDWORKS,CLOUDWORKS INC,2,1,FY2025Q4,no,15-1252,Software Developers,TX,IRVING; Irving,92000,92000,92000
CMRG APPAREL,CMRG Apparel LLC,2,1,FY2025Q4,no,15-1252,Software Developers,MA,Canton,108486,108486,108486
COGNIFYAR TECHNOLOGIES,Cognifyar Technologies,2,1,FY2026Q1,no,15-1252,Software Developers,MD,Bethesda,101421,101421,101421
