employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
JML PARTNERS,JML Partners LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,GA,Atlanta,72000.0,72000.0,72000.0
JOETEN MOTOR COMPANY,"Joeten Motor Company, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,MP,Saipan,42640.0,42640.0,42640.0
JONES MARESCA MCELWANEY P A,"JONES, MARESCA & MCELWANEY, P.A",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,DC,WASHINGTON,80000.0,80000.0,80000.0
JOYBOX,Joybox LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Katy,60029.0,60029.0,60029.0
JUKI AMERICA,"Juki America, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,FL,Hialeah,58015.0,58015.0,58015.0
KAMJOO ASSOCIATES CPA APC,"Kamjoo & Associates CPA, APC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Los Angeles,81000.0,81000.0,81000.0
KARIM ALI CPA PC,Karim Ali CPA PC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Farmers Branch,60403.0,60403.0,60403.0
KATZ ABOSCH WINDESHEIM GERSHMAN FREEDMAN P A,"Katz, Abosch, Windesheim, Gershman, & Freedman, P.A.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,MD,Timonium,70500.0,70500.0,70500.0
KEVYN AUCOIN BEAUTY,Kevyn Aucoin Beauty Inc,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NJ,Bayonne,73070.0,73070.0,73070.0
KIM YEUNG LING P C,"Kim Yeung Ling, P.C.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,PA,Philadelphia,62000.0,62000.0,62000.0
KIR INTERNATIONAL USA,KIR International USA Inc.,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NJ,Newark,73070.0,73070.0,73070.0
KK TAX ACCOUNTING,KK Tax & Accounting Inc.,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NY,New York,73070.0,73070.0,73070.0
KOLON TISSUEGENE,"Kolon TissueGene, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,MD,Rockville,69139.0,69139.0,69139.0
KOS NUTRITIONALS,"KOS Nutritionals, LLC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Irvine,75000.0,75000.0,75000.0
KUBICK ASSOCIATES PC,"KUBICK & ASSOCIATES, PC.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,New York,75000.0,75000.0,75000.0
L G INVESTMENTS,"L & G Investments, LLC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NC,Charlotte,72800.0,72800.0,72800.0
L P CPAS,"L&P CPAs, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,IRVINE,65000.0,65000.0,65000.0
LA FERMIERE,"La Fermiere, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Brooklyn,73070.0,73070.0,73070.0
LALEZARIAN DEVELOPERS,Lalezarian Developers Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Lake Success,75000.0,75000.0,75000.0
LEVITASBIO,"LevitasBio, Inc",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Menlo Park,85000.0,85000.0,85000.0
LEVY HINCKLEY CPA,LEVY & HINCKLEY CPA LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,CEDAR HILL,60403.0,60403.0,60403.0
LINKTRANS LOGISTICS USA,Linktrans Logistics USA Inc,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,Fontana,66560.0,66560.0,66560.0
LION S LAW P C,Lion's Law P.C.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MA,Newton,73000.0,73000.0,73000.0
LONGRICH AMERICA INT L,Longrich America Int'l Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Long Beach,62400.0,62400.0,62400.0
LX HAUSYS AMERICA,"LX Hausys America, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,GA,Alpharetta,60000.0,60000.0,60000.0
LYFT,"LYFT, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,San Francisco,88000.0,88000.0,88000.0
MACIAS GINI O CONNELL LLP,Macias Gini & O'Connell LLP,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Irvine,68000.0,68000.0,68000.0
MACQUARIE INVESTMENT MANAGEMENT ADVISERS,Macquarie Investment Management Advisers,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,FL,Jacksonville,62000.0,62000.0,62000.0
MAHARISHI INTERNATIONAL UNIVERSITY,MAHARISHI INTERNATIONAL UNIVERSITY,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,IA,FAIRFIELD,116941760.0,116941760.0,116941760.0
MARSHALL CONSULTING GROUP,MARSHALL CONSULTING GROUP LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,VA,Warrenton,79000.0,79000.0,79000.0
MAZANEC BAUER ASSOCIATES P L C,"Mazanec, Bauer & Associates, P.L.C.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MN,Eagan,57200.0,57200.0,57200.0
MAZE ASSOCIATES ACCOUNTING CORPORATION,Maze & Associates Accounting Corporation,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Pleasant Hill,97500.0,97500.0,97500.0
MEDPOINT MANAGEMENT,MedPOINT Management,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,Northridge,75000.0,75000.0,75000.0
MEDSTAR SHAH MSO,"MedStar Shah MSO, LLC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MD,Hollywood,64715.0,64715.0,64715.0
MINISO DEPOT CA,"Miniso Depot CA, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,West Covina,64917.0,64917.0,64917.0
MODERN ACCOUNTING SERVICES,"MODERN ACCOUNTING & SERVICES, INC",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,Valley Village,66560.0,66560.0,66560.0
MOREBACK CPA,Moreback CPA LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,IL,Chicago,62400.0,62400.0,62400.0
MORNSTAIR,MornstAir Inc,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,AZ,Phoenix,76491.0,76491.0,76491.0
MOUNTAIN HOUSE NY,Mountain House NY LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Flushing,80000.0,80000.0,80000.0
NANDA GROUP,Nanda Group Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MD,Rockville,72800.0,72800.0,72800.0
NATH MANAGEMENT SERVICES,Nath Management Services Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MN,Bloomington,61589.0,61589.0,61589.0
NCHENG LLP CERTIFIED PUBLIC ACCOUNTANTS,NCHENG LLP CERTIFIED PUBLIC ACCOUNTANTS,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,New York City,73070.0,73070.0,73070.0
NEXGEN CABINETS,NexGen Cabinets Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NC,Wallace,62400.0,62400.0,62400.0
NIRA,"NIRA, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,VA,Haymarket,80499.0,80499.0,80499.0
NOMURA HOLDING AMERICA,"Nomura Holding America, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,FL,Jacksonville,56500.0,56500.0,56500.0
NORTH ALABAMA FABRICATING COMPANY,"North Alabama Fabricating Company, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,AL,Birmingham,58183.0,58183.0,58183.0
NORTHEASTERN CONFERENCE OF SEVENTH DAY ADVENTISTS,Northeastern Conference of Seventh-day Adventists,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NY,Jamaica,77440.0,77440.0,77440.0
OHK GLOBAL,OHK GLOBAL INC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,HOUSTON,60500.0,60500.0,60500.0
OPTEC DISPLAYS,"Optec Displays, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,Ontario,67200.0,67200.0,67200.0
OVERLAND INDUSTRIES COMPANY,Overland Industries Company,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MO,Bridgeton,,,
P2S LP,P2S LP,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Long Beach,74985.0,74985.0,74985.0
PALMETTO ZEIGLER CHAMBERLAIN PERRELLA PL,"Palmetto, Zeigler, Chamberlain & Perrella, PL",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,FL,Fort Lauderdale,54954.0,54954.0,54954.0
PANDYA KAPADIA BHATT ASSOCIATES CPAS,"PANDYA KAPADIA BHATT & ASSOCIATES CPAS, LLC.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NJ,SOUTH PLAINFIELD,78000.0,78000.0,78000.0
PARAMOUNT NEW MEXICO INVESTOR GROUP,Paramount New Mexico Investor Group LLC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NM,Albuquerque,58000.0,58000.0,58000.0
PEGASUS TECH VENTURES,"Pegasus Tech Ventures, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,San Jose,81182.0,81182.0,81182.0
PIONEER CENTRAL HOLDING,"PIONEER CENTRAL HOLDING, INC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Rosemead,61526.0,61526.0,61526.0
POLILAM CO,PoliLam CO. LTD,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Houston,60029.0,60029.0,60029.0
POMPANOOSUC MILLS,Pompanoosuc Mills Corp,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,VT,East Thetford,58843.0,58843.0,58843.0
POTOMAC CONFERENCE CORPORATION OF SEVENTH DAY ADVENTISTS,POTOMAC CONFERENCE CORPORATION OF SEVENTH-DAY ADVENTISTS,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,VA,Verona,60216.0,60216.0,60216.0
POWER ADVOCATE,"Power Advocate, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MA,Boston,72800.0,72800.0,72800.0
POWER MOBILE LIFE,"Power Mobile Life, LLC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,WA,Bellevue,84000.0,84000.0,84000.0
PRAKASH CHAVDA CPA PC,"Prakash Chavda, CPA PC",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NY,Floral Park,73070.0,73070.0,73070.0
PRAMUKHRAJ IRVING,Pramukhraj Irving LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Irving,72000.0,72000.0,72000.0
PRECISION ACCOUNTANCY CORPORATION,Precision Accountancy Corporation,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Diamond Bar,64917.0,64917.0,64917.0
PRIME GROUP,"PRIME GROUP, LTD",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MP,Saipan,35714.0,35714.0,35714.0
PROFUSION COSMETICS,Profusion Cosmetics Corp.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Chino,62400.0,62400.0,62400.0
PULSAR PRODUCTS,"Pulsar Products, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,Rancho Cucamonga,60611.0,60611.0,60611.0
QUANTA SERVICES MANAGEMENT PARTNERSHIP L P,"Quanta Services Management Partnership, L.P.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Houston,60029.0,60029.0,60029.0
REGIONAL CONFERENCE MINISTRY OF SEVENTH DAY ADVENTISTS,"Regional Conference Ministry of Seventh-day Adventists, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,AL,Huntsville,61452.0,61452.0,61452.0
REIWA ACCOUNTING LLP,Reiwa Accounting LLP,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,Irvine,64918.0,64918.0,64918.0
RESA POWER,"RESA Power, LLC",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,FL,Boca Raton,65000.0,65000.0,65000.0
RHA HEALTH SERVICES,RHA HEALTH SERVICES LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,GA,Atlanta,62000.0,62000.0,62000.0
RICHARD ATTIAS AND ASSOCIATES,RICHARD ATTIAS AND ASSOCIATES LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,NEW YORK,73070.0,73070.0,73070.0
RJCL CORPORATION,RJCL Corporation,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MP,Saipan,37856.0,37856.0,37856.0
RODL MANAGEMENT,"Rodl Management, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,IL,Chicago,61152.0,61152.0,61152.0
RUNERGY ALABAMA,RUNERGY ALABAMA INC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,AL,HUNTSVILLE,67200.0,67200.0,67200.0
S F CONVENIENCE,"S & F Convenience, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Lewisville,60403.0,60403.0,60403.0
S YU AND ASSOCIATES PC,S Yu and Associates PC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Houston,68848.0,68848.0,68848.0
SAFE MOVERS,SAFE MOVERS INC.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MA,STOUGHTON,70096.0,70096.0,70096.0
SAGA INNOVATIONS,"Saga Innovations, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,FL,Dania Beach,61600.0,61600.0,61600.0
SAICEDAR,Saicedar LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Leander,82500.0,82500.0,82500.0
SAILEELA,"Saileela, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,GA,Atlanta,650000.0,650000.0,650000.0
SAITO LLP,Saito LLP,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NY,New York,73070.0,73070.0,73070.0
SANHUA INTERNATIONAL,Sanhua International Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Houston,65187.0,65187.0,65187.0
SAREEN ASSOCIATES,SAREEN & ASSOCIATES INC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,VA,Manassas,70000.0,70000.0,70000.0
SAVANNAH HOLDING COMPANY,"Savannah Holding Company, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,VA,Sterling,72000.0,72000.0,72000.0
SEEMA ENTERPRISES,"Seema Enterprises, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Houston,60029.0,60029.0,60029.0
SEG MANUFACTURING,SEG Manufacturing Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Houston,61000.0,61000.0,61000.0
SEIL LLP,Seil LLP,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NJ,Fort Lee,83200.0,83200.0,83200.0
SERGE GLOBAL,Serge Global Inc.,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,PA,Jenkintown,61500.0,61500.0,61500.0
SHA INVESTMENTS,SHA Investments LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,West Covina,64917.0,64917.0,64917.0
SHELDON MEDICAL CARE PC,SHELDON MEDICAL CARE PC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Bronx,75000.0,75000.0,75000.0
SK HYNIX NAND PRODUCT SOLUTIONS,SK Hynix NAND Product Solutions Corp,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Santa Clara,81182.0,81182.0,81182.0
SKT TECHNOLOGIES,"SKT TECHNOLOGIES, INC.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Long Island City,80500.0,80500.0,80500.0
SMS INFOCOMM CORPORATION,SMS InfoComm Corporation,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Grapevine,62000.0,62000.0,62000.0
SOUND OF HOPE RADIO NETWORK,SOUND OF HOPE RADIO NETWORK INC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NY,MIDDLETOWN,60174.0,60174.0,60174.0
SOUTH FLORIDA TAX ACCOUNTING SERVICES,SOUTH FLORIDA TAX & ACCOUNTING SERVICES,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,FL,MIAMI,55000.0,55000.0,55000.0
SPAAN TECH,"SPAAN Tech, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,IL,Chicago,61152.0,61152.0,61152.0
SPEED CONSTRUCTION AND DEVELOPMENT,Speed Construction and Development Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Cupertino,81182.0,81182.0,81182.0
SS AND SONS,SS AND SONS INC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NJ,Moorestown,70000.0,70000.0,70000.0
SSHARMA TAX,"SSHARMA TAX, INC.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Whittier,64917.0,64917.0,64917.0
STANLEY BLACK DECKER,Stanley Black & Decker Inc.,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,OH,Columbus,71717.0,71717.0,71717.0
STAR RESTAURANT 2,Star Restaurant 2 INC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,AL,Tuscaloosa,51813.0,51813.0,51813.0
STATE STREET BANK AND TRUST COMPANY,State Street Bank and Trust Company,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MA,Boston,67538.0,67538.0,67538.0
STATUS JEWELS,STATUS JEWELS INC.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,GA,Atlanta,75000.0,75000.0,75000.0
STEDICAL SCIENTIFIC,"Stedical Scientific, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Carlsbad,70000.0,70000.0,70000.0
STOC ADVISORY,"STOC Advisory, LLC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MN,Edina,61589.0,61589.0,61589.0
SUFFOLK CONSTRUCTION COMPANY,"Suffolk Construction Company, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,FL,Miami,66000.0,66000.0,66000.0
SUNRISE TECHNOLOGIES,SUNRISE TECHNOLOGIES LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,PITTSFORD,58406.0,58406.0,58406.0
SUNZI PRODUCTS,SunZi Products Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,IL,Schaumburg,62266.0,62266.0,62266.0
SWIFTSHINE CLEANERS,SwiftShine Cleaners LLC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,FL,Tampa,55000.0,55000.0,55000.0
SYNEAR FOODS USA,"Synear Foods USA, LLC",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,Chatsworth,64917.0,64917.0,64917.0
SYSTIMMUNE,"SystImmune, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,WA,Redmond,75000.0,75000.0,75000.0
SZ ASSSOCIATES CPA,"SZ & Asssociates CPA, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Chino,60611.0,60611.0,60611.0
TACOMA TIRE,"Tacoma Tire, LLC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,WA,Mercer Island,69846.0,69846.0,69846.0
TAO MOTOR,TAO MOTOR INC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Plano,70000.0,70000.0,70000.0
TECHFRYS CORPORATION,Techfrys Corporation,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Amherst,68500.0,68500.0,68500.0
TEXAS STATE UNIVERSITY,Texas State University,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,San Marcos,52430.0,52430.0,52430.0
THE CURATORS OF THE UNIVERSITY OF MISSOURI,The Curators of the University of Missouri,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,MO,Columbia,72000.0,72000.0,72000.0
THE NEMOURS FOUNDATION NEMOURS CHILDREN S HEALTH,The Nemours Foundation - Nemours Children's Health,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,FL,Jacksonville,59466.0,59466.0,59466.0
THE ROARK GROUP,The Roark Group LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,KS,Lawrence,66560.0,66560.0,66560.0
THE UNIVERSITY OF TEXAS AT DALLAS,The University of Texas at Dallas,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Richardson,66126.0,66126.0,66126.0
THOMAS S PENG CPA,Thomas S Peng CPA,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,CA,City of Industry,65000.0,65000.0,65000.0
TIVOLI MANAGEMENT,Tivoli Management LLC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Houston,70000.0,70000.0,70000.0
TMD HOLDINGS,"TMD Holdings, LLC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,Carrollton,66000.0,66000.0,66000.0
TOR INVESTMENT HOLDING CORPORATION,"TOR Investment Holding Corporation, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,GU,Barrigada,37440.0,37440.0,37440.0
TRANSCONTINENTAL ENERGY SERVICES,Transcontinental Energy Services LLC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Houston,60030.0,60030.0,60030.0
TRILLION TECHNOLOGIES AND TRADING,Trillion Technologies and Trading LLC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Plano,60405.0,60405.0,60405.0
TROIS CPA A PROFESSIONAL CORPORATION,"Trois CPA, a Professional Corporation",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,City of Industry,66560.0,66560.0,66560.0
TRUONG GROUP,Truong Group LLC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,MO,St.Louis,51730.0,51730.0,51730.0
UBRZATI,"ubrZati, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,FL,Melbourne,47757.0,47757.0,47757.0
UHY ADVISORS GREAT LAKES,"UHY Advisors Great Lakes, Inc.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,MI,Farmington Hills,85000.0,85000.0,85000.0
UNIUNI LOGISTICS,UNIUNI LOGISTICS INC.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,BREA,65000.0,65000.0,65000.0
UNIVERSAL MARKETING PROMOTIONS,Universal Marketing & Promotions Inc.,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NY,New York,73070.0,73070.0,73070.0
UNIVERSITY OF ALABAMA HEALTH SERVICES FOUNDATION PC,"University of Alabama Health Services Foundation, PC",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,AL,Birmingham,49962.0,49962.0,49962.0
UNIVERSITY OF MASSACHUSETTS OFFICE OF THE PRESIDENT,University of Massachusetts Office of the President,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,MA,Westborough,77087.0,77087.0,77087.0
UNIVERSITY OF PITTSBURGH,University of Pittsburgh,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,PA,Pittsburgh,57194.0,57194.0,57194.0
UNIVERSITY OF UTAH,University of Utah,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,UT,Salt Lake City,63336.0,63336.0,63336.0
V G GOZUM CONSTRUCTION,V.G. Gozum Construction LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,GU,Tamuning,35714.0,35714.0,35714.0
VAIL PARK P C,"Vail & Park, P.C.",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Allen,75000.0,75000.0,75000.0
VICTOR MOKUOLU CPA,"Victor Mokuolu, CPA LLC",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Houston,62400.0,62400.0,62400.0
VINOD GEORGE ABRAHAM CPA P C,"Vinod George Abraham, CPA P.C.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Syosset,71136.0,71136.0,71136.0
VINOD GEORGE ABRAHAM CPA PC,Vinod George Abraham CPA PC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NY,Syosset,74880.0,74880.0,74880.0
VIRTU FINANCIAL OPERATING,Virtu Financial Operating LLC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,NY,New York,90000.0,90000.0,90000.0
VISTRA RETAIL OPERATIONS COMPANY,"Vistra Retail Operations Company, LLC",1,1,FY2026Q1,no,13-2011,Accountants and Auditors,TX,Irving,60403.0,60403.0,60403.0
VSINGH CPA,"VSINGH CPA, LLC",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,VA,Fairfax,69139.0,69139.0,69139.0
WANG ASSOCIATES CPAS,"Wang & Associates, CPAs",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,DC,Washington,69139.0,69139.0,69139.0
WESTFIELD CPAS,Westfield CPAs LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NJ,Westfield,73070.0,73070.0,73070.0
WHEELER AND BI LLP,"WHEELER AND BI, LLP",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,LOS ANGELES,64917.0,64917.0,64917.0
WHITE CASE LLP,White & Case LLP,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,FL,Tampa,62000.0,62000.0,62000.0
WILLING AND MOSER AN ACCOUNTANCY CORPORATION,"Willing and Moser, an Accountancy Corporation",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Los Angeles,64917.0,64917.0,64917.0
WOLFSOHN AND BHANDARI ACCOUNTING SERVICES,"Wolfsohn and Bhandari Accounting Services, Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Lynbrook,84000.0,84000.0,84000.0
WYOMING SYSTEMS,Wyoming Systems Inc,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NC,Winston-Salem,51397.0,51397.0,51397.0
YAMATO TRANSPORT U S A,"Yamato Transport U.S.A., Inc.",1,1,FY2025Q4,no,13-2011,Accountants and Auditors,CA,Compton,71515.0,71515.0,71515.0
YINLUN TDI,YINLUN TDI LLC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,TX,HOUSTON,63700.0,63700.0,63700.0
YSL ENTERTAINMENT,YSL Entertainment Inc.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,NY,Flushing,79040.0,79040.0,79040.0
ZEDRA GLOBAL EXPANSION US,Zedra Global Expansion US LLC,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,MA,Cambridge,75000.0,75000.0,75000.0
ZERO HASH HOLDINGS,Zero Hash Holdings Ltd.,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,IL,Chicago,62000.0,62000.0,62000.0
ZIYA BUSINESS,ZIYA BUSINESS INC,1,1,FY2025Q4,no,13-2011,Accountants and Auditors,GA,TUCKER,56500.0,56500.0,56500.0
ZUMIEZ,Zumiez Inc.,1,1,FY2026Q1,no,13-2011,Accountants and Auditors,WA,Lynnwood,87880.0,87880.0,87880.0
