employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
RICHWAY INDUSTRIES,"Richway Industries, Ltd",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,IA,Janesville,84552,84552,84552
ROBERT BUSSE CO,ROBERT BUSSE & CO. INC.,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,NY,HAUPPAUGE,89440,89440,89440
ROBOTICS TECHNOLOGIES,ROBOTICS TECHNOLOGIES LLC,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,PA,ERIE,67350,67350,67350
RPD TECHNOLOGIES AMERICAS,RPD Technologies Americas LLC,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,TX,Baytown,105000,105000,105000
SAKUU CORPORATION,Sakuu Corporation,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,CA,San Jose,125000,125000,125000
SANHUA INTERNATIONAL,Sanhua International Inc.,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,MI,Auburn Hills,88800,88800,88800
SATTRIX USA,Sattrix USA LLC,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MI,Detroit,77800,77800,77800
SCHINDLER ELEVATOR CORPORATION,Schindler Elevator Corporation,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,PA,Hanover,104313,104313,104313
SCHWAB ENGINEERING,SCHWAB ENGINEERING,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,CA,West Hills,96720,96720,96720
SCITON,"Sciton, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,CA,Palo Alto,110000,110000,110000
SEARS MANUFACTURING COMPANY,Sears Manufacturing Company,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,IA,Davenport,74984,74984,74984
SEATRIUM LETOURNEAU USA,"Seatrium LeTourneau USA, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,TX,Houston,82680,82680,82680
SEDIN TECHNOLOGIES,SEDIN TECHNOLOGIES INC,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,TX,Houston,90000,90000,90000
SEPTEMBER BLOOM,"September Bloom, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,TN,McMinnville,65333,65333,65333
SF MOTORS,"SF Motors, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,CA,Milpitas,106000,106000,106000
SHOOLIN,Shoolin Inc,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MA,North Andover,84531,84531,84531
SIXDOF TESING AND ANALYSIS,SixDOF Tesing and Analysis Inc.,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,OH,Milford,72800,72800,72800
SK INTERNATIONAL CORPORATION,SK International Corporation,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MI,Wixom,72467,72467,72467
SNOWFLAKE GUAM CO,Snowflake Guam Co.,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,GU,Tamuning,47445,47445,47445
SOLIZE USA CORPORATION,SOLIZE USA CORPORATION,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,MI,Auburn Hills,91520,91520,91520
SOUTHERN INSULATION,"Southern Insulation, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MD,Hyattsville,90000,90000,90000
SPARX TECHNOLOGIES,Sparx Technologies LLC,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,TX,Manvel,82680,82680,82680
SPECTRUM LIGHTING,"Spectrum Lighting, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MA,Fall River,86712,86712,86712
SPIRIT CONSTRUCTION SERVICES,Spirit Construction Services Inc.,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,OH,Columbus,74000,74000,74000
SQUARE ROBOT,"Square Robot, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,MA,Westborough,102000,102000,102000
STANLEY BLACK DECKER,Stanley Black & Decker Inc.,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MD,Towson,92866,92866,92866
STARK TECH OPERATING COMPANY,Stark Tech Operating Company LLC,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,NY,Williamsville,70886,70886,70886
STEAM PROCESS REPAIRS,"Steam & Process Repairs, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,LA,Gonzales,87360,87360,87360
STERTIL ALM CORPORATION,STERTIL ALM CORPORATION,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,IL,STREATOR,62234,62234,62234
STV CONSTRUCTION,STV Construction Inc.,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,NY,New York,81432,81432,81432
SUMITOMO MITSUI CONSTRUCTION CO,"SUMITOMO MITSUI CONSTRUCTION CO., LTD.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,GU,Harmon,47445,47445,47445
SUNRUN,"Sunrun, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,CO,Highlands Ranch,95500,95500,95500
SUPER MICRO COMPUTER,"Super Micro Computer, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,CA,San Jose,108000,108000,108000
SYNDER TX,Synder TX Inc,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,TX,Conroe,82680,82680,82680
TAAL TECHNOLOGIES,TAAL TECHNOLOGIES INC,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,OH,Swanton,78000,78000,78000
TAURUS INDUSTRIAL GROUP,"Taurus Industrial Group, LLC.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,TX,Point Comfort,82160,82160,82160
TBC THE BORING COMPANY,TBC - The Boring Company,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,TX,Bastrop,85000,85000,85000
TECAN CDMO SOLUTIONS MH,"Tecan CDMO Solutions MH, Corp.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,CA,Morgan Hill,105269,105269,105269
TERA ENGINEERING CO,Tera Engineering Co. LLC,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,CA,Orange,77293,77293,77293
TERRAGRIT CORPORATION,Terragrit Corporation,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,TX,Austin,75000,75000,75000
THE LELAND STANFORD JR UNIVERSITY,"The Leland Stanford, Jr University",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,CA,Stanford,84947,84947,84947
THE THRASHER GROUP,"The Thrasher Group, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,WV,Charlestown,76003,76003,76003
THE UNIVERSITY OF ARIZONA,The University of Arizona,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,AZ,Tucson,70000,70000,70000
THE UNIVERSITY OF TEXAS AT SAN ANTONIO,The University of Texas at San Antonio,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,TX,San Antonio,61000,61000,61000
THERMA TECH ENGINEERING,"Therma-Tech Engineering, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MI,Redford,88000,88000,88000
TK ELEVATOR MANUFACTURING,"TK Elevator Manufacturing, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MS,Byhalia,85545,85545,85545
TOP CHOICE AUTO GROUP,Top Choice Auto Group Inc,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,OH,Youngstown,61776,61776,61776
TRATON R D US,Traton R&D US LLC,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,IL,Lisle,93563,93563,93563
TREMEC CORPORATION,TREMEC Corporation,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MI,Novi,80000,80000,80000
TRIANGLE AVIATION,"Triangle Aviation, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,TX,Stafford,80683,80683,80683
TRINITY CONSULTANTS,"Trinity Consultants, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,NY,New York,97130,97130,97130
TUFTS UNIVERSITY,Tufts University,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MA,Medford,66949,66949,66949
TW MECHANICAL,TW Mechanical LLC,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,TX,Katy,82682,82682,82682
UNITED RESTORATION AND DEVELOPMENT,United Restoration and Development Corp,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,NY,Astoria,81432,81432,81432
UNIVERSITY OF CALIFORNIA DAVIS,"University of California, Davis",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,CA,Davis,80000,80000,80000
UNIVERSITY OF MARYLAND COLLEGE PARK,"University of Maryland, College Park",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MD,College Park,67500,67500,67500
UNIVERSITY OF MASSACHUSETTS BOSTON,University of Massachusetts Boston,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MA,Boston,61901,61901,61901
US TECHNICAL CONSULTANTS,US Technical Consultants Inc.,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,CA,Fullerton,85280,85280,85280
VANDERLANDE INDUSTRIES,"Vanderlande Industries, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,GA,Marietta,105000,105000,105000
VANTIVA USA,Vantiva USA LLC,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,IN,Carmel,80000,80000,80000
VIRGINIA TRANSFORMER CORP VTCR,VIRGINIA TRANSFORMER CORP. (VTCR),1,1,FY2026Q1,no,17-2141,Mechanical Engineers,VA,Roanoke,72488,72488,72488
VITRI CORPORATION,Vitri Corporation,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,FL,Miami,65999,65999,65999
VT MOBILE AEROSPACE ENGINEERING,"VT Mobile Aerospace Engineering, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,FL,Pensacola,67350,67350,67350
WEEKS MARINE,"Weeks Marine, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,LA,Houma,92314,92314,92314
WM W MEYER SONS,"Wm. W. Meyer & Sons, Inc.",1,1,FY2026Q1,no,17-2141,Mechanical Engineers,IL,Libertyville,75109,75109,75109
WORLD PRODUCTS,World Products Inc,1,1,FY2026Q1,no,17-2141,Mechanical Engineers,CA,APTOS,95673,95673,95673
ZAYN AEROSPACE,Zayn Aerospace,1,1,FY2025Q4,no,17-2141,Mechanical Engineers,CA,Lathrop,72093,72093,72093
ZSFAB,"ZSFab, Inc.",1,1,FY2025Q4,no,17-2141,Mechanical Engineers,MA,Waltham,84531,84531,84531
