employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
GLOBAL CONNECT TECHNOLOGIES,Global Connect Technologies Inc.,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,MI,Warren,68141,68141,68141
GRAINGER CORPORATE SERVICES,Grainger Corporate Services LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,IL,Lake Forest,108000,108000,108000
GREENPOINT IT,Greenpoint IT LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Mount Laurel,80000,80000,80000
HASHTEK,Hashtek Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Austin,73000,73000,73000
HCL AMERICA SOLUTIONS,HCL America Solutions Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Burlingame,114554,114554,114554
HEALTHEDGE SOFTWARE,HealthEdge Software,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,MA,Boston,106844,106844,106844
HINDSIGHT SOFTWARE SOLUTIONS,"HINDSIGHT SOFTWARE SOLUTIONS, INC",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,San Ramon,88109,88109,88109
HL MANDO AMERICA CORPORATION,HL Mando America Corporation,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,MI,Novi,91680,91680,91680
HMH HOSPITALS CORPORATION,HMH Hospitals Corporation,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Mansfield,130000,130000,130000
INDUS GROUP,"INDUS GROUP, INC.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NY,NEW YORK,90000,90000,90000
INFINITE COMPUTER SOLUTIONS,"Infinite Computer Solutions, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,MO,Grandview,60000,60000,60000
INFORMATIVE RESEARCH,Informative Research Inc.,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Irvine,82000,82000,82000
INFOSOFT SOLUTIONS,INFOSOFT SOLUTIONS LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Pleasanton,86965,86965,86965
INFOSTRETCH CORPORATION,INFOSTRETCH CORPORATION,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Milpitas,94200,94200,94200
INFOZEAL SOLUTIONS,INFOZEAL SOLUTIONS INC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,TX,DALLAS,75000,75000,75000
INGRAIN SYSTEMS,Ingrain Systems Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Pleasanton,88109,88109,88109
INSULET CORPORATION,Insulet Corporation,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Lewisville,84069,84069,84069
INTELLYTIX,"INTELLYTIX,INC",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,GA,Atlanta,74880,74880,74880
INTERDEFENSE,INTERDEFENSE INC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,TX,IRVING,75000,75000,75000
ISHIFT,Ishift Corp,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NC,Clayton,77000,77000,77000
IT BUSINESS MANAGEMENT SOLUTIONS,IT BUSINESS MANAGEMENT SOLUTIONS INC.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,MA,CHELSEA,90000,90000,90000
ITSUTRA,ITSutra Inc.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Irving,85000,85000,85000
KAZTRONIX,"Kaztronix, LLC",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,VA,Ashburn,114400,114400,114400
KJR SOFWARE SERVICES,KJR Sofware Services Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Irving,68000,68000,68000
KSN TECHNOLOGIES,"KSN Technologies, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,PA,Lansdale,69098,69098,69098
LANCESOFT,LanceSoft Inc.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,WA,Seattle,83678,83678,83678
LIGHTSHIP SECURITY USA,Lightship Security USA Inc.,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,MD,Baltimore,100000,100000,100000
LOGGING IN COM,"Logging-in.com, LLC",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,AZ,Scottsdale,69000,69000,69000
LOGICAL PARADIGM,"Logical Paradigm, LLC",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,FL,Lutz,70907,70907,70907
LOGISTIC SOLUTIONS,"Logistic Solutions, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Piscataway,81120,81120,81120
LONZA BIOLOGICS,Lonza Biologics Inc.,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,NH,Portsmouth,96000,96000,96000
LS SOLUTIONS,"LS Solutions, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Branchburg,84000,84000,84000
MANTICORE GAMES,Manticore Games Inc.,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,San Jose,110000,110000,110000
MASTER COMPLIANCE,"Master Compliance, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,PA,Phoenixville,70000,70000,70000
MEDISCRIBES,"Mediscribes, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,KY,Louisville,60000,60000,60000
MEJENTA SYSTEMS,"Mejenta Systems, Inc",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Newark,78624,78624,78624
MENTIS SYSTEMS,Mentis Systems Inc.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,WA,Bellevue,73382,73382,73382
MENZO TECHNOLOGIES,Menzo Technologies Corp,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,PA,Philadelphia,69098,69098,69098
MERITIOUS SERVICES,"Meritious Services, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,SAN LEANDRO,89000,89000,89000
MIC LOGISTICS CORPORATION,MIC Logistics Corporation,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,WA,Vancouver,90000,90000,90000
MIFI,Mifi LLC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Dallas,72550,72550,72550
MITCHELL MARTIN,"MITCHELL/MARTIN, INC.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,DE,Newark,122720,122720,122720
MOJO SOLUTIONS AND SERVICES MSS,Mojo Solutions And Services MSS LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Coppell,72550,72550,72550
MS INFO TECH,MS Info Tech LLC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,TX,AUBREY,72550,72550,72550
NAM INFO,NAM INFO INC.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,SAN RAMON,88109,88109,88109
NEOITEK SYSTEMS,Neoitek Systems Inc.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,KY,Frankfort,72550,72550,72550
NETSCOUT SYSTEMS,"NetScout Systems, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,San Jose,94162,94162,94162
NOVUS LABS,"Novus Labs, LLC",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Sunnyvale,124800,124800,124800
NUBE9,Nube9 LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,San Jose,103000,103000,103000
OBJECTSTREAM,"Objectstream, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,OK,Oklahoma City,76950,76950,76950
OPEN SYSTEMS,"OPEN SYSTEMS, INC.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,GA,ALPHARETTA,67350,67350,67350
ORPINE,Orpine Inc,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,GA,Decatur,67350,67350,67350
PARRK ANALYTICS,PARRK ANALYTICS LLC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,GA,DULUTH,67350,67350,67350
PCE PARAGON SOLUTIONS USA,"PCE Paragon Solutions USA, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Houston,68000,68000,68000
PHARMACORD,"PharmaCord, LLC",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,IN,Jeffersonville,62100,62100,62100
PINDROP SECURITY,"Pindrop Security, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Santa Clara,105000,105000,105000
PRUDENT TECHNOLOGIES CONSULTING,Prudent Technologies & Consulting Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,GA,Atlanta,76000,76000,76000
PURPLE DRIVE TECHNOLOGIES,Purple Drive Technologies LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,PA,Philadelphia,75462,75462,75462
QUALITY HOME CARE PROVIDERS,Quality Home Care Providers Inc.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Leonia,78624,78624,78624
RACKERA,RACKERA INC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,San Jose,94500,94500,94500
RBC TECHNOLOGY SOLUTIONS,RBC Technology Solutions LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Keller,72634,72634,72634
RELEVANTZ TECHNOLOGY SERVICES,"Relevantz Technology Services, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NY,New York,95000,95000,95000
RISKRECON,RiskRecon Inc.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Jersey City,78624,78624,78624
RIVI CONSULTING GROUP,"RiVi Consulting Group, LLC",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,GA,Alpharetta,68000,68000,68000
ROBOTICS STAFFING,ROBOTICS STAFFING LLC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,TX,DALLAS,72550,72550,72550
RSA TECH GROUP,RSA TECH GROUP LLC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,MA,Boston,78686,78686,78686
SAI BUSINESS SOLUTIONS,Sai Business Solutions LLC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,TX,HOUSTON,67000,67000,67000
SAION SOLUTIONS,SAION SOLUTIONS INC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Farmers Branch,73000,73000,73000
SAIPSIT,"Saipsit, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,VA,Reston,84500,84500,84500
SARANSH,SARANSH INC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,SANTA CLARA,94200,94200,94200
SAVANTIS INTELLI SOLUTIONS,Savantis Intelli Solutions INC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Sunnyvale,94162,94162,94162
SAVI TECHNOLOGIES,"Savi Technologies, Inc",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Mt. Laurel,95000,95000,95000
SENSEONICS INCORPORATED,"Senseonics, Incorporated",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,MD,Germantown,90614,90614,90614
SG AMERICAS OPERATIONAL SERVICES,"SG Americas Operational Services, LLC",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Jersey City,140000,140000,140000
SHOOLIN,Shoolin Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,VA,McLean,96512,96512,96512
SIGMA RESOURCES,Sigma Resources LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Austin,68702,68702,68702
SLESHA,Slesha Inc,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,SAN JOSE,94162,94162,94162
SOFTOVAINC,SOFTOVAINC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,SOUTH PLAINFIELD,79976,79976,79976
SOFTSTANDARD SOLUTIONS,SOFTSTANDARD SOLUTIONS LLC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,San Jose,95000,95000,95000
SOLUTIONSOFT,"SolutionSoft, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Santa Clara,100000,100000,100000
SPACEPALM INCORPORATED,SpacePalm Incorporated,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,WA,Bellevue,92560,92560,92560
ST JUDE CHILDREN S RESEARCH HOSPITAL,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TN,Memphis,78000,78000,78000
STRATEGIC RESOURCES INTERNATIONAL,Strategic Resources International Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NJ,Fair Lawn,78624,78624,78624
STREAMLINK SOFTWARE,StreamLink Software Inc,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,IL,Aurora,86000,86000,86000
SURGE TECHNOLOGY SOLUTIONS,SURGE TECHNOLOGY SOLUTIONS INC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Irving,75000,75000,75000
TABAPAY,"TabaPay, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Palo Alto,94162,94162,94162
TAITCONSULTINGGROUP,TAITConsultingGroup LLC,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Sunnyvale,94162,94162,94162
TECH RAKERS,"Tech Rakers, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Pleasanton,88109,88109,88109
TECHMETRO,TechMetro LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,MA,Boston,78686,78686,78686
TECHNOLOGY SOLUTION PROVIDERS,"Technology Solution Providers, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CO,Parker,80000,80000,80000
TECHPRO SOLUTIONS,"TECHPRO SOLUTIONS, INC.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,WA,BOTHELL,84000,84000,84000
TECHSUN SOFT,TECHSUN SOFT INC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,GA,Ball Ground,72500,72500,72500
TEJETUS CORPORATION,Tejetus Corporation,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Allen,79872,79872,79872
TEKBLU,Tekblu LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Irving,72550,72550,72550
TEKREANT,TEKREANT INC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Irving,72550,72550,72550
TELAVERGE COMMUNICATIONS,TELAVERGE COMMUNICATIONS,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NY,HOLTSVILLE,78624,78624,78624
THE MAXIS GROUP,The Maxis Group,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,VA,Ashburn,104000,104000,104000
THERMO FISHER SCIENTIFIC,"Thermo Fisher Scientific, Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Union City,111363,111363,111363
TINNO USA,TINNO USA INC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Plano,72550,72550,72550
TOPTEKAI,TOPTEKAI INC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,San Antonio,65499,65499,65499
TRNDX,TrndX Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,NH,Nashua,77210,77210,77210
TSQ SYSTEMS,TSQ SYSTEMS,1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,TX,IRVING,72550,72550,72550
TSW CORE,TSW Core LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Palo Alto,94162,94162,94162
U HAUL INTERNATIONAL,"U-Haul International, Inc",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Georgetown,76899,76899,76899
ULTIMATE SOFT,ULTIMATE SOFT LLC,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Coppell,86000,86000,86000
USA INFOTECH,"USA InfoTech, Inc",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,MD,Columbia,77542,77542,77542
VASTEK,Vastek Inc,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,MA,Wilmington,78686,78686,78686
VISAM TECHNOLOGIES,Visam Technologies Inc.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,Plano,72550,72550,72550
VRN TECHNOLOGIES,VRN TECHNOLOGIES LLC.,1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,WA,SEATTLE,90480,90480,90480
WISEDV,"WiseDV, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Orange,62400,62400,62400
WOLTERS KLUWER DXG U S,"Wolters Kluwer DXG U.S., Inc.",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,IN,Indianapolis,98708,98708,98708
WOODWELL CLIMATE RESEARCH CENTER,"Woodwell Climate Research Center, Inc.",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,MA,Falmouth,77600,77600,77600
YOH A DAY ZIMMERMANN COMPANY,"Yoh, A Day & Zimmermann Company",1,1,FY2026Q1,no,15-1253,Software Quality Assurance Analysts and Testers,CA,Sunnyvale,104000,104000,104000
ZENITH INFOTEK,"ZENITH INFOTEK, LLC",1,1,FY2025Q4,no,15-1253,Software Quality Assurance Analysts and Testers,TX,AUSTIN,72800,72800,72800
