employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
SYSTEMS TECHNOLOGY GROUP,Systems Technology Group Inc,1,1,FY2026Q1,no,17-2112,Validation Engineers,MI,Pontiac,76648,76648,76648
TAMED,TAMED LLC,1,1,FY2026Q1,no,17-2112,Industrial Engineers,FL,North Miami Beach,76024,76024,76024
TAYSE INTERNATIONAL TRADING,TAYSE INTERNATIONAL TRADING INC.,1,1,FY2026Q1,no,17-2112,Industrial Engineers,GA,Calhoun,68390,68390,68390
TECNOCAP,Tecnocap LLC,1,1,FY2025Q4,no,17-2112,Manufacturing Engineers,WV,Glen Dale,79040,79040,79040
TEK LABS,"Tek Labs, Inc.",1,1,FY2025Q4,no,17-2112,Manufacturing Engineers,TX,Weatherford,76939,76939,76939
TEMPUR PRODUCTION USA,"Tempur Production USA, LLC",1,1,FY2026Q1,no,17-2112,Industrial Engineers,NM,Albuquerque,91339,91339,91339
TERMINAL INVESTMENT CORPORATION TICO MANUFACTURING DIVISION,Terminal Investment Corporation (TICO) - Manufacturing Division,1,1,FY2025Q4,no,17-2112,Manufacturing Engineers,SC,Ridgeland,84341,84341,84341
TETRA COMPUTING,Tetra Computing LLC,1,1,FY2026Q1,no,17-2112,Validation Engineers,KS,Overland Park,83200,83200,83200
TEXAS STATE UNIVERSITY,Texas State University,1,1,FY2026Q1,no,17-2112,Industrial Engineers,TX,San Marcos,94000,94000,94000
THE PRODUCTIVITY TEAM,The Productivity Team LLC,1,1,FY2026Q1,no,17-2112,Industrial Engineers,OH,Sheffield,93600,93600,93600
THERM X OF CALIFORNIA,"Therm-X of California, Inc.",1,1,FY2026Q1,no,17-2112,Manufacturing Engineers,CA,Hayward,105336,105336,105336
TITAN INDUSTRIAL SERVICES,"Titan Industrial Services, Inc.",1,1,FY2025Q4,no,17-2112,Industrial Engineers,MD,Baltimore,85000,85000,85000
TOTEX MANUFACTURING,Totex Manufacturing Inc.,1,1,FY2026Q1,no,17-2112,Manufacturing Engineers,CA,Torrance,79999,79999,79999
TRADEMARK PLASTICS,"Trademark Plastics, Inc.",1,1,FY2025Q4,no,17-2112,Manufacturing Engineers,CA,Riverside,85000,85000,85000
TUV RHEINLAND OF NORTH AMERICA,"TUV Rheinland of North America, Inc.",1,1,FY2025Q4,no,17-2112,Validation Engineers,CA,Pleasanton,100878,100878,100878
UIPATHTEK,UIPATHTEK LLC,1,1,FY2025Q4,no,17-2112,Validation Engineers,CA,Oceanside,81245,81245,81245
ULTIUM CELLS,Ultium Cells LLC,1,1,FY2025Q4,no,17-2112,Industrial Engineers,OH,Warren,82000,82000,82000
UNITED PARCEL SERVICE,"United Parcel Service, Inc.",1,1,FY2025Q4,no,17-2112,Industrial Engineers,CA,Fremont,99683,99683,99683
UNIVERSITY OF FLORIDA HEALTH CORPORATION,University of Florida Health Corporation,1,1,FY2026Q1,no,17-2112,Industrial Engineers,FL,Gainesville,77542,77542,77542
UNIVERSITY OF HOUSTON,University of Houston,1,1,FY2026Q1,no,17-2112,Industrial Engineers,TX,Houston,75000,75000,75000
UNIVERSITY OF LOUISVILLE,University of Louisville,1,1,FY2025Q4,no,17-2112,Industrial Engineers,KY,Louisville,62213,62213,62213
VALENT AEROSTRUCTURES,"Valent Aerostructures, LLC",1,1,FY2025Q4,no,17-2112,Industrial Engineers,MO,Washington,70902,70902,70902
VALIDYNE ENGINEERING CORPORATION,Validyne Engineering Corporation,1,1,FY2026Q1,no,17-2112,Industrial Engineers,CA,Canoga Park,83000,83000,83000
VENTI AIR PRODUCTS,VENTI AIR PRODUCTS LLC,1,1,FY2025Q4,no,17-2112,Industrial Engineers,TX,ROSENBERG,74000,74000,74000
VENUS CONCEPT USA,Venus Concept USA Inc,1,1,FY2025Q4,no,17-2112,Validation Engineers,CA,San Jose,107000,107000,107000
VIAVI SOLUTIONS,Viavi Solutions Inc,1,1,FY2025Q4,no,17-2112,Manufacturing Engineers,VA,Paeonian Springs,110000,110000,110000
VISUAL COMFORT,Visual Comfort LLC,1,1,FY2026Q1,no,17-2112,Industrial Engineers,TX,Houston,86775,86775,86775
VOLVO GROUP NORTH AMERICA,"VOLVO GROUP NORTH AMERICA, LLC",1,1,FY2025Q4,no,17-2112,Manufacturing Engineers,NC,Greensboro,89000,89000,89000
WABTEC US RAIL,"Wabtec US Rail, Inc.",1,1,FY2025Q4,no,17-2112,Validation Engineers,FL,West Melbourne,121021,121021,121021
WAHL CLIPPER CORPORATION,Wahl Clipper Corporation,1,1,FY2025Q4,no,17-2112,Industrial Engineers,IL,Sterling,80000,80000,80000
WELK KO FABRICATORS,"WELK-KO FABRICATORS, INC.",1,1,FY2025Q4,no,17-2112,Manufacturing Engineers,MI,Livonia,80000,80000,80000
WESTERN EXTRUSIONS CORPORATION,Western Extrusions Corporation,1,1,FY2026Q1,no,17-2112,Industrial Engineers,TX,Carrollton,85000,85000,85000
WESTROCK SERVICES,"WestRock Services, LLC",1,1,FY2026Q1,no,17-2112,Industrial Engineers,TX,Houston,92000,92000,92000
WS AUDIOLOGY USA,"WS Audiology USA, Inc.",1,1,FY2026Q1,no,17-2112,Industrial Engineers,NY,Hauppauge,81037,81037,81037
XLC SERVICES,"XLC Services, LLC",1,1,FY2025Q4,no,17-2112,Industrial Engineers,OH,Cincinnati,82000,82000,82000
