employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
FTAI AIRCRAFT LEASING,FTAI Aircraft Leasing LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,160000,160000,160000
GENERAL CATALYST ENTERPRISES,"General Catalyst Enterprises, Inc.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,San Francisco,400000,400000,400000
GENESIS CAPITAL,"Genesis Capital, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Sherman Oaks,90000,90000,90000
GLASSRATNER ADVISORY CAPITAL GROUP,"GlassRatner Advisory & Capital Group, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Irvine,100000,100000,100000
GLEN COVE MANSION HOSPITALITY,Glen Cove Mansion Hospitality LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,Glen Cove,102232,102232,102232
GLOBAL PACIFIC SECURITIES US,Global Pacific Securities US Inc,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,87838,87838,87838
GOFO,GOFO Inc,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Vernon,72218,72218,72218
GOLDMAN SACHS WEALTH SERVICES L P,"GOLDMAN SACHS WEALTH SERVICES, L.P.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,Cohoes,67900,67900,67900
GOLUB CAPITAL,Golub Capital LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,140000,140000,140000
GORE CREEK ASSET MANAGEMENT,Gore Creek Asset Management LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,IL,Chicago,80000,80000,80000
GOTO TECHNOLOGIES USA,"GoTo Technologies USA, LLC",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,IL,Elgin,87870,87870,87870
GREAT WALL SECURITIES,Great Wall Securities LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,88000,88000,88000
HARMONIA CAPITAL USA,"Harmonia Capital USA, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Irvine,72384,72384,72384
HAWTHORNE LANE CAPITAL GROUP,"Hawthorne Lane Capital Group, LLC.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,100000,100000,100000
HD BIOSCIENCES,"HD Biosciences, Inc.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,San Diego,75000,75000,75000
HENESSY CAPITAL INVESTMENT CORP VII,Henessy Capital Investment Corp. VII,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,100000,100000,100000
HICO MANAGEMENT,Hico Management LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Palo Alto,100000,100000,100000
HILCO GLOBAL CAPITAL SOLUTIONS,Hilco Global Capital Solutions LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,IL,Northbrook,90300,90300,90300
HOLOCENE ACQUISITION II,Holocene Acquisition II LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,TX,Austin,90000,90000,90000
HOOLI HOMES BOSTON,"Hooli Homes Boston, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,MA,Boston,79040,79040,79040
HOULIHAN LOKEY FINANCIAL ADVISORS,"Houlihan Lokey Financial Advisors, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,100000,100000,100000
IMOBILE,iMobile LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,Plainview,90000,90000,90000
INALFA ROOF SYSTEMS,"Inalfa Roof Systems, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,MI,Auburn Hills,72000,72000,72000
INSAF MANAGEMENT,INSAF MANAGEMENT,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,TX,SUGAR LAND,66500,66500,66500
INSTITUTIONAL VENTURE MANAGEMENT XIV,"Institutional Venture Management XIV, LLC",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Menlo Park,106000,106000,106000
INSURANCE SERVICES OFFICE,"Insurance Services Office, Inc",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NJ,Jersey City,100371,100371,100371
JIN MEI LUN TRADING,Jin Mei Lun Trading LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Montebello,84000,84000,84000
JSM LIVING,JSM Living LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,IL,Champaign,81266,81266,81266
KAI MEDIA,"Kai Media, Inc.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Los Angeles,72218,72218,72218
